station_number,station_id,latitude,longitude
725,ASN00008137,-30.8917,116.7186
726,ASN00008138,-30.8408,116.7267
727,ASN00008139,-30.1069,116.6328
728,ASN00008140,-30.8,116.5
729,ASN00008141,-28.3811,114.4531
730,ASN00008142,-29.1911,115.7867
731,ASN00008143,-29.2872,115.6331
732,ASN00008144,-29.0767,115.4092
733,ASN00008145,-29.7211,116.4947
734,ASN00008146,-30.0706,116.2092
735,ASN00008147,-28.325,114.9589
736,ASN00008150,-30.8722,116.7983
737,ASN00008151,-30.665,116.1386
738,ASN00008154,-28.8697,114.8931
739,ASN00008155,-28.65,115.6667
740,ASN00008157,-28.8978,115.8628
741,ASN00008159,-30.9903,116.3553
742,ASN00008160,-30.5097,116.3728
743,ASN00008167,-29.45,115.4667
744,ASN00008168,-28.5467,114.6244
745,ASN00008171,-29.7833,115.35
746,ASN00008173,-29.0333,115.75
747,ASN00008174,-30.5456,116.0778
748,ASN00008176,-30.3,115.25
749,ASN00008177,-30.8667,116.1167
750,ASN00008178,-29.1858,115.7406
751,ASN00008179,-30.6583,116.9344
752,ASN00008180,-30.65,117.1078
753,ASN00008181,-29.8,115.35
754,ASN00008200,-28.6936,115.0408
755,ASN00008202,-30.6219,116.3794
756,ASN00008215,-30.4853,116.2664
757,ASN00008223,-28.5617,114.755
758,ASN00008225,-29.8183,115.2722
759,ASN00008228,-30.5939,116.5378
760,ASN00008229,-29.015,115.6733
761,ASN00008230,-30.3817,116.7217
762,ASN00008231,-29.4667,116.1325
763,ASN00008232,-30.3317,116.7133
764,ASN00008233,-29.4847,116.0703
765,ASN00008234,-28.5675,115.2814
766,ASN00008235,-28.7036,115.8167
767,ASN00008237,-28.6857,115.2806
768,ASN00008238,-30.0989,116.2339
769,ASN00008240,-28.8939,115.4539
770,ASN00008251,-27.7119,114.165
771,ASN00008254,-30.7092,116.7744
772,ASN00008257,-28.9931,115.945
773,ASN00008258,-28.9417,114.8014
774,ASN00008261,-29.0636,115.1753
775,ASN00008264,-29.5147,116.8011
776,ASN00008265,-29.68,115.2683
777,ASN00008266,-28.3275,115.5631
778,ASN00008267,-28.3517,114.5778
779,ASN00008268,-27.97,114.9686
780,ASN00008269,-28.2667,114.7144
781,ASN00008271,-28.8114,115.9675
782,ASN00008272,-27.9972,114.3036
783,ASN00008273,-29.3586,115.4503
784,ASN00008274,-28.4194,114.8186
785,ASN00008275,-30.3678,116.2653
786,ASN00008276,-29.2236,115.1075
787,ASN00008277,-30.2833,116.65
788,ASN00008278,-30.0722,115.3136
789,ASN00008279,-30.6689,117.2103
790,ASN00008280,-27.5658,114.6733
791,ASN00008281,-30.3322,116.6828
792,ASN00008283,-30.1453,116.3844
793,ASN00008284,-30.835,116.1581
794,ASN00008285,-28.3181,114.7614
795,ASN00008286,-28.275,114.6761
796,ASN00008287,-28.6564,114.8558
797,ASN00008288,-28.2575,114.6033
798,ASN00008289,-29.6708,115.3636
799,ASN00008290,-28.3008,113.5936
800,ASN00008292,-28.5164,115.37
801,ASN00008293,-28.1128,115.0697
802,ASN00008294,-28.2094,115.285
803,ASN00008295,-29.2094,115.2628
804,ASN00008296,-29.2039,116.0247
805,ASN00008297,-30.2761,116.6714
806,ASN00008298,-28.7597,114.937
807,ASN00008299,-29.1103,115.3173
808,ASN00008300,-29.0692,115.0915
809,ASN00008304,-28.9571,114.9492
810,ASN00008305,-29.2778,114.9464
811,ASN00008306,-28.0636,115.1903
812,ASN00008307,-28.89,115.4397
813,ASN00008308,-28.8,115.76
814,ASN00008309,-29.3,115.6597
815,ASN00008310,-29.0291,115.5548
816,ASN00009000,-32.1247,116.1025
817,ASN00009001,-32.1303,116.0053
818,ASN00009002,-31.2497,115.7303
819,ASN00009003,-31.8,116.0
820,ASN00009004,-31.3414,116.2133
821,ASN00009006,-30.6256,115.7803
822,ASN00009007,-31.8622,116.2658
823,ASN00009008,-31.4833,116.0833
824,ASN00009009,-31.605,116.1114
825,ASN00009010,-32.1486,116.0761
826,ASN00009011,-30.1478,115.0992
827,ASN00009012,-31.8814,115.8531
828,ASN00009013,-31.05,115.5667
829,ASN00009014,-30.6969,115.5817
830,ASN00009015,-32.0892,116.125
831,ASN00009017,-32.055,115.75
832,ASN00009018,-31.3461,115.9031
833,ASN00009019,-32.2833,116.1833
834,ASN00009020,-31.9,116.0567
835,ASN00009021,-31.9275,115.9764
836,ASN00009023,-32.3342,116.0755
837,ASN00009024,-31.5608,116.0842
838,ASN00009025,-31.8689,116.0167
839,ASN00009026,-30.8533,115.4456
840,ASN00009027,-31.0,116.0167
841,ASN00009028,-31.3,116.0167
842,ASN00009029,-31.5825,115.9658
843,ASN00009030,-31.8972,116.1575
844,ASN00009031,-31.9564,116.1642
845,ASN00009032,-30.4711,115.6475
846,ASN00009033,-30.9719,116.2089
847,ASN00009034,-31.95,115.8667
848,ASN00009035,-31.9861,115.8192
849,ASN00009036,-32.2842,115.755
850,ASN00009037,-30.3381,115.5394
851,ASN00009038,-32.0089,115.5022
852,ASN00009039,-32.3536,116.005
853,ASN00009040,-31.1428,116.0539
854,ASN00009041,-31.1667,115.55
855,ASN00009042,-30.86,115.7594
856,ASN00009044,-32.1969,116.0617
857,ASN00009045,-31.5567,115.6728
858,ASN00009046,-30.7742,115.6975
859,ASN00009047,-30.6164,115.7194
860,ASN00009049,-32.0783,116.0017
861,ASN00009050,-32.1575,116.1264
862,ASN00009051,-31.9211,116.0908
863,ASN00009053,-31.6669,116.0189
864,ASN00009054,-30.6033,115.6428
865,ASN00009055,-30.6833,115.7
866,ASN00009056,-31.9494,115.7928
867,ASN00009057,-31.8092,115.9997
868,ASN00009058,-31.9822,116.0594
869,ASN00009060,-31.95,116.0
870,ASN00009061,-31.9667,115.75
871,ASN00009062,-31.7833,116.2167
872,ASN00009063,-30.3903,115.5039
873,ASN00009064,-32.2258,115.7611
874,ASN00009065,-31.3383,115.5525
875,ASN00009066,-31.7908,116.1975
876,ASN00009067,-31.7564,116.0222
877,ASN00009068,-32.0447,115.8214
878,ASN00009070,-32.1517,115.8008
879,ASN00009072,-30.2842,115.5242
880,ASN00009073,-32.3733,116.0581
881,ASN00009105,-31.7317,115.7931
882,ASN00009106,-32.0486,115.9839
883,ASN00009109,-31.8531,116.1783
884,ASN00009111,-32.44,116.0744
885,ASN00009112,-31.3928,116.0875
886,ASN00009113,-32.1108,116.0953
887,ASN00009114,-31.0164,115.33
888,ASN00009115,-32.4022,116.1039
889,ASN00009117,-31.9667,116.0
890,ASN00009119,-31.7758,115.9433
891,ASN00009120,-31.7514,115.8014
892,ASN00009127,-32.02,115.7692
893,ASN00009129,-31.8931,115.7617
894,ASN00009130,-30.6408,115.5003
895,ASN00009131,-30.3081,115.0311
896,ASN00009133,-31.8511,116.2539
897,ASN00009134,-31.5667,116.0958
898,ASN00009135,-31.9942,116.0692
899,ASN00009137,-32.2475,116.0172
900,ASN00009140,-32.1333,116.0167
901,ASN00009144,-31.0769,115.5083
902,ASN00009146,-32.31,115.7292
903,ASN00009147,-31.3292,116.0811
904,ASN00009148,-32.1517,115.9542
905,ASN00009150,-32.1367,115.7667
906,ASN00009151,-31.9556,115.7928
907,ASN00009152,-30.5003,115.7119
908,ASN00009162,-31.4556,116.0978
909,ASN00009163,-31.8511,115.9942
910,ASN00009164,-32.3667,115.7167
911,ASN00009166,-32.2931,116.0136
912,ASN00009167,-31.0053,115.9369
913,ASN00009168,-32.1189,116.1206
914,ASN00009170,-32.1644,115.8306
915,ASN00009172,-32.1011,115.8794
916,ASN00009173,-31.8758,116.1764
917,ASN00009177,-31.1228,115.4469
918,ASN00009178,-31.4628,115.8642
919,ASN00009179,-30.7994,115.5467
920,ASN00009180,-32.0186,116.0997
921,ASN00009181,-31.8817,116.0592
922,ASN00009182,-31.9544,116.0014
923,ASN00009183,-31.4978,115.5914
924,ASN00009186,-31.7858,115.7772
925,ASN00009187,-32.0758,115.8469
926,ASN00009191,-31.9286,115.7653
927,ASN00009192,-32.0533,115.7647
928,ASN00009193,-32.0069,115.5022
929,ASN00009194,-32.2208,115.8075
930,ASN00009198,-32.1261,116.0358
931,ASN00009199,-29.9486,114.9781
932,ASN00009202,-31.8344,116.2197
933,ASN00009206,-32.0381,116.1264
934,ASN00009207,-32.0208,116.1167
935,ASN00009208,-32.4489,116.0242
936,ASN00009209,-32.4331,116.0289
937,ASN00009210,-30.8928,115.5789
938,ASN00009211,-30.2892,115.3203
939,ASN00009212,-31.9031,116.2008
940,ASN00009213,-31.9278,116.1861
941,ASN00009215,-31.9558,115.7619
942,ASN00009216,-32.0394,116.0656
943,ASN00009219,-30.6919,115.8119
944,ASN00009220,-31.4956,116.0547
945,ASN00009221,-31.4369,116.0636
946,ASN00009222,-31.7422,116.2144
947,ASN00009223,-31.8372,115.7692
948,ASN00009225,-31.9192,115.8728
949,ASN00009226,-32.2667,116.0833
950,ASN00009228,-31.3778,116.0481
951,ASN00009230,-31.85,116.1833
952,ASN00009232,-31.1833,115.8
953,ASN00009233,-32.0,116.0833
954,ASN00009234,-31.0,116.2067
955,ASN00009239,-32.1753,116.0542
956,ASN00009240,-32.0056,116.1364
957,ASN00009241,-32.1308,116.0614
958,ASN00009242,-32.3956,115.9744
959,ASN00009243,-31.335,115.5722
960,ASN00009244,-31.8219,116.0367
961,ASN00009245,-32.2917,116.1022
962,ASN00009246,-30.9442,116.4989
963,ASN00009248,-31.332,115.9513
964,ASN00009249,-31.6992,115.8628
965,ASN00009252,-31.7683,116.2475
966,ASN00009253,-32.3906,115.8489
967,ASN00009256,-32.2433,115.6839
968,ASN00009257,-32.1569,115.9275
969,ASN00009258,-32.2156,115.8758
970,ASN00009260,-32.4697,116.2143
971,ASN00009263,-31.8372,115.95
972,ASN00009264,-31.7078,115.7242
973,ASN00009276,-30.5744,115.2231
974,ASN00009500,-35.0289,117.8808
975,ASN00009501,-34.4769,117.4811
976,ASN00009502,-33.4167,116.4767
977,ASN00009503,-33.4825,115.7286
978,ASN00009504,-33.8325,116.3894
979,ASN00009505,-33.7864,115.9814
980,ASN00009506,-34.4678,116.9169
981,ASN00009507,-32.6836,116.5194
982,ASN00009508,-34.25,115.75
983,ASN00009509,-32.8053,116.4711
984,ASN00009510,-33.9575,116.1375
985,ASN00009512,-34.4011,115.9353
986,ASN00009513,-33.2136,115.85
987,ASN00009514,-33.3267,115.63
988,ASN00009515,-33.6611,115.3456
989,ASN00009516,-33.5506,115.5717
990,ASN00009517,-33.7175,115.85
991,ASN00009518,-34.3728,115.1358
992,ASN00009519,-33.5372,115.0189
993,ASN00009520,-34.6086,118.7511
994,ASN00009521,-34.735,117.7217
995,ASN00009523,-34.9728,117.2669
996,ASN00009524,-34.67,118.5317
997,ASN00009525,-33.8742,116.6544
998,ASN00009527,-33.3969,115.7833
999,ASN00009528,-34.0833,115.5833
1000,ASN00009529,-35.0,116.65
1001,ASN00009530,-34.3772,116.4144
1002,ASN00009531,-34.9617,117.3567
1003,ASN00009532,-34.9528,117.3733
1004,ASN00009533,-33.8394,116.56
1005,ASN00009534,-33.5719,115.8247
1006,ASN00009535,-33.8267,122.4922
1007,ASN00009537,-33.6,115.1
1008,ASN00009538,-32.7103,116.0594
1009,ASN00009541,-33.85,121.8833
1010,ASN00009542,-33.6825,121.8275
1011,ASN00009543,-33.9333,116.3
1012,ASN00009545,-33.4356,115.8433
1013,ASN00009546,-33.8167,115.9333
1014,ASN00009547,-34.0717,115.0986
1015,ASN00009550,-34.4189,116.2086
1016,ASN00009551,-35.0151,117.7577
1017,ASN00009552,-33.8564,116.0553
1018,ASN00009553,-32.8683,115.9139
1019,ASN00009554,-33.08,115.8917
1020,ASN00009556,-33.9781,116.3336
1021,ASN00009557,-33.9497,120.1258
1022,ASN00009558,-34.6922,117.2347
1023,ASN00009559,-34.9097,117.9942
1024,ASN00009560,-34.2,115.1
1025,ASN00009561,-34.4878,117.6278
1026,ASN00009562,-33.9333,116.5667
1027,ASN00009564,-34.9431,117.9242
1028,ASN00009565,-34.5319,118.2781
1029,ASN00009566,-34.3,115.1
1030,ASN00009568,-34.5167,116.6167
1031,ASN00009569,-33.655,115.3194
1032,ASN00009571,-33.8592,116.19
1033,ASN00009572,-32.5031,115.7664
1034,ASN00009573,-34.2508,116.145
1035,ASN00009574,-33.9592,115.0642
1036,ASN00009575,-32.8556,116.45
1037,ASN00009577,-34.6161,116.0239
1038,ASN00009579,-33.7633,122.0675
1039,ASN00009580,-33.15,115.9333
1040,ASN00009581,-34.625,117.6361
1041,ASN00009582,-34.8389,118.1703
1042,ASN00009583,-33.86,115.855
1043,ASN00009584,-33.7422,121.995
1044,ASN00009585,-33.9797,115.7656
1045,ASN00009587,-33.9967,116.4253
1046,ASN00009588,-33.5833,116.1833
1047,ASN00009589,-34.9919,116.8206
1048,ASN00009590,-34.6339,116.1236
1049,ASN00009591,-34.6361,117.3822
1050,ASN00009592,-34.4478,116.0433
1051,ASN00009593,-34.45,116.0167
1052,ASN00009594,-34.435,119.3628
1053,ASN00009595,-34.5694,117.2497
1054,ASN00009596,-32.6272,115.8747
1055,ASN00009597,-33.6833,115.15
1056,ASN00009598,-33.05,115.9
1057,ASN00009599,-34.98,117.6322
1058,ASN00009600,-33.9525,115.1969
1059,ASN00009601,-33.3208,115.8825
1060,ASN00009602,-34.6,116.4167
1061,ASN00009603,-33.6858,115.4008
1062,ASN00009604,-34.95,118.15
1063,ASN00009606,-34.3417,115.9892
1064,ASN00009607,-34.5475,117.9308
1065,ASN00009608,-33.9833,116.5333
1066,ASN00009609,-35.0183,117.5289
1067,ASN00009611,-34.9761,116.7328
1068,ASN00009612,-34.8511,116.7092
1069,ASN00009613,-34.1436,115.2261
1070,ASN00009614,-32.8356,115.9225
1071,ASN00009615,-34.715,118.4692
1072,ASN00009616,-34.0911,116.6628
1073,ASN00009617,-33.9486,116.1311
1074,ASN00009619,-34.1519,116.2042
1075,ASN00009621,-34.6997,117.9556
1076,ASN00009622,-33.6244,115.9339
1077,ASN00009623,-34.5303,117.8247
1078,ASN00009624,-32.9592,115.9008
1079,ASN00009625,-34.7275,117.9222
1080,ASN00009626,-33.7106,121.5619
1081,ASN00009627,-34.0772,116.2033
1082,ASN00009628,-33.36,116.1467
1083,ASN00009629,-33.4464,115.7308
1084,ASN00009630,-34.2111,117.1025
1085,ASN00009631,-33.6031,121.7828
1086,ASN00009632,-33.2667,115.9833
1087,ASN00009633,-34.8644,118.1122
1088,ASN00009634,-33.1925,115.7081
1089,ASN00009635,-34.3633,117.0836
1090,ASN00009636,-33.8358,115.0747
1091,ASN00009637,-34.9511,117.37
1092,ASN00009642,-33.1336,115.8808
1093,ASN00009643,-33.2,115.7
1094,ASN00009645,-33.7981,121.1503
1095,ASN00009646,-33.9,115.0
1096,ASN00009647,-34.9506,117.2769
1097,ASN00009648,-33.5064,115.6403
1098,ASN00009652,-33.7767,121.1133
1099,ASN00009653,-34.1,116.5
1100,ASN00009654,-34.3986,119.3778
1101,ASN00009655,-33.7867,122.1683
1102,ASN00009656,-34.1867,116.7133
1103,ASN00009657,-33.2964,115.7789
1104,ASN00009658,-34.1833,115.2
1105,ASN00009660,-34.1606,115.1414
1106,ASN00009661,-34.5097,117.0117
1107,ASN00009664,-34.0667,116.1
1108,ASN00009665,-33.8381,122.41
1109,ASN00009666,-33.5964,116.3347
1110,ASN00009668,-33.6739,116.6475
1111,ASN00009669,-33.7108,115.8017
1112,ASN00009670,-34.245,115.1433
1113,ASN00009671,-33.6878,116.2147
1114,ASN00009672,-33.8933,115.085
1115,ASN00009673,-34.2511,116.8767
1116,ASN00009674,-33.7953,122.1578
1117,ASN00009675,-33.8117,122.445
1118,ASN00009676,-33.9833,116.3333
1119,ASN00009677,-33.8167,121.9
1120,ASN00009678,-34.8772,117.6725
1121,ASN00009679,-32.9939,115.7272
1122,ASN00009680,-34.6733,117.9
1123,ASN00009690,-33.7622,116.5211
1124,ASN00009692,-34.2258,115.7622
1125,ASN00009695,-33.3978,115.7536
1126,ASN00009705,-33.5203,116.0742
1127,ASN00009714,-33.7039,115.8903
1128,ASN00009715,-33.8025,123.0331
1129,ASN00009729,-34.5458,118.1947
1130,ASN00009730,-33.6961,121.3656
1131,ASN00009738,-33.4531,116.3025
1132,ASN00009739,-33.6789,122.3311
1133,ASN00009740,-34.2358,117.1869
1134,ASN00009741,-34.9414,117.8022
1135,ASN00009742,-32.5814,116.4442
1136,ASN00009743,-32.8883,115.7294
1137,ASN00009744,-33.6469,115.7031
1138,ASN00009746,-34.0281,115.1042
1139,ASN00009747,-32.8458,115.9792
1140,ASN00009749,-32.6042,115.9464
1141,ASN00009751,-34.4,119.4
1142,ASN00009752,-34.7233,117.3494
1143,ASN00009754,-34.5961,118.5519
1144,ASN00009765,-34.4322,117.3164
1145,ASN00009766,-35.0597,117.8658
1146,ASN00009767,-33.6683,115.0428
1147,ASN00009768,-34.3606,117.6186
1148,ASN00009769,-32.5698,116.4385
1149,ASN00009771,-33.7411,115.4697
1150,ASN00009772,-33.7608,121.2156
1151,ASN00009775,-34.95,117.8833
1152,ASN00009776,-33.7931,115.3189
1153,ASN00009778,-33.935,115.0831
1154,ASN00009780,-34.3842,116.1025
1155,ASN00009782,-34.7406,117.4233
1156,ASN00009783,-33.7,115.5158
1157,ASN00009784,-34.9319,117.1606
1158,ASN00009787,-35.1833,117.8833
1159,ASN00009788,-33.8144,122.2942
1160,ASN00009789,-33.83,121.8925
1161,ASN00009794,-33.8039,120.6375
1162,ASN00009796,-33.3856,121.3722
1163,ASN00009798,-33.8847,120.4222
1164,ASN00009799,-34.7744,118.2811
1165,ASN00009800,-33.8097,121.8511
1166,ASN00009801,-34.1597,115.1892
1167,ASN00009802,-33.6633,121.6306
1168,ASN00009803,-33.7831,115.3447
1169,ASN00009804,-33.8811,122.2167
1170,ASN00009805,-34.9769,116.7286
1171,ASN00009810,-32.6517,115.9067
1172,ASN00009812,-33.0789,115.8806
1173,ASN00009813,-33.7297,122.755
1174,ASN00009815,-33.8819,122.5661
1175,ASN00009816,-33.7256,121.3014
1176,ASN00009817,-33.7517,122.3708
1177,ASN00009822,-33.7753,121.555
1178,ASN00009824,-33.6519,120.9986
1179,ASN00009825,-33.7517,122.9128
1180,ASN00009826,-33.8019,122.8519
1181,ASN00009827,-33.8819,121.8597
1182,ASN00009829,-33.8911,120.3256
1183,ASN00009830,-33.8667,115.9
1184,ASN00009831,-34.9267,117.8731
1185,ASN00009832,-34.9469,118.0039
1186,ASN00009835,-34.4033,118.9689
1187,ASN00009836,-33.8144,120.5136
1188,ASN00009837,-34.4889,118.6211
1189,ASN00009838,-34.2939,115.1461
1190,ASN00009841,-35.0111,117.6425
1191,ASN00009842,-33.7964,115.6658
1192,ASN00009843,-34.4417,116.9944
1193,ASN00009845,-34.3464,115.7808
1194,ASN00009847,-33.7794,122.715
1195,ASN00009848,-34.7719,118.1317
1196,ASN00009849,-33.8425,122.7622
1197,ASN00009850,-34.5378,117.7197
1198,ASN00009851,-34.9008,118.2019
1199,ASN00009852,-34.8883,118.3958
1200,ASN00009854,-33.8017,116.6
1201,ASN00009857,-33.0333,116.5667
1202,ASN00009858,-33.65,116.5667
1203,ASN00009859,-33.31,116.13
1204,ASN00009860,-34.05,116.85
1205,ASN00009861,-34.3833,118.8167
1206,ASN00009862,-33.5083,116.7386
1207,ASN00009865,-34.3997,118.8867
1208,ASN00009867,-33.6511,122.0161
1209,ASN00009868,-33.7078,120.8653
1210,ASN00009870,-33.9161,122.2083
1211,ASN00009871,-34.8361,116.0308
1212,ASN00009872,-33.1133,116.0225
1213,ASN00009873,-32.6492,116.0383
1214,ASN00009874,-32.5233,116.0139
1215,ASN00009875,-34.5692,117.6217
1216,ASN00009877,-33.6033,115.4983
1217,ASN00009885,-33.3158,115.66
1218,ASN00009891,-32.64,115.9461
1219,ASN00009893,-32.9233,116.0081
1220,ASN00009894,-32.9183,115.9217
1221,ASN00009895,-33.7878,123.1878
1222,ASN00009896,-34.7103,118.3764
1223,ASN00009897,-33.8536,123.0069
1224,ASN00009898,-34.8208,118.3225
1225,ASN00009899,-34.8883,118.0789
1226,ASN00009900,-34.8364,117.6914
1227,ASN00009901,-34.9964,117.7197
1228,ASN00009902,-34.8908,117.7094
1229,ASN00009903,-34.5889,116.3433
1230,ASN00009904,-34.5967,116.1072
1231,ASN00009905,-34.345,116.3639
1232,ASN00009906,-34.1378,116.2333
1233,ASN00009907,-34.2131,116.0231
1234,ASN00009908,-34.2292,115.9294
1235,ASN00009909,-33.7914,115.3189
1236,ASN00009910,-33.8325,115.3147
1237,ASN00009911,-33.5947,115.9581
1238,ASN00009912,-33.445,115.8508
1239,ASN00009913,-33.6906,115.8439
1240,ASN00009914,-33.3197,116.6464
1241,ASN00009915,-32.9981,115.9211
1242,ASN00009916,-33.6422,115.8119
1243,ASN00009917,-33.7058,115.7878
1244,ASN00009918,-33.7653,115.8397
1245,ASN00009920,-33.0067,115.9631
1246,ASN00009921,-33.6539,121.3683
1247,ASN00009922,-33.6492,121.1972
1248,ASN00009923,-33.3169,115.9892
1249,ASN00009924,-34.2489,116.4969
1250,ASN00009925,-33.6617,115.7067
1251,ASN00009926,-34.2989,115.4447
1252,ASN00009927,-33.6028,116.0128
1253,ASN00009928,-34.8389,116.7211
1254,ASN00009930,-34.8794,118.0467
1255,ASN00009931,-34.8736,118.0822
1256,ASN00009932,-33.3997,115.9786
1257,ASN00009936,-32.6239,116.0603
1258,ASN00009938,-33.4761,115.9242
1259,ASN00009943,-33.3167,116.05
1260,ASN00009944,-33.7167,121.0833
1261,ASN00009945,-34.3667,116.2
1262,ASN00009946,-34.1833,116.1667
1263,ASN00009947,-34.1333,116.15
1264,ASN00009948,-33.9383,115.2669
1265,ASN00009949,-33.4072,116.6242
1266,ASN00009950,-33.4714,116.0106
1267,ASN00009954,-33.8097,122.0844
1268,ASN00009955,-33.7314,120.9308
1269,ASN00009957,-35.0367,116.9247
1270,ASN00009958,-34.6625,117.8394
1271,ASN00009959,-33.8453,120.7625
1272,ASN00009960,-33.2028,116.2764
1273,ASN00009961,-33.9306,120.1283
1274,ASN00009963,-33.6858,115.0153
1275,ASN00009964,-34.5714,117.0106
1276,ASN00009965,-33.3567,115.6447
1277,ASN00009966,-33.8578,116.675
1278,ASN00009967,-34.7772,117.6508
1279,ASN00009968,-34.5683,116.3367
1280,ASN00009970,-33.8064,120.9128
1281,ASN00009971,-33.7844,115.4075
1282,ASN00009973,-34.8675,118.2156
1283,ASN00009975,-34.7031,118.2992
1284,ASN00009976,-32.6453,115.8644
1285,ASN00009977,-32.5219,115.7119
1286,ASN00009978,-33.7563,115.2096
1287,ASN00009980,-34.4211,115.8519
1288,ASN00009982,-33.3878,115.8538
1289,ASN00009985,-34.8342,117.7919
1290,ASN00009987,-33.6414,115.7028
1291,ASN00009988,-33.6808,115.6242
1292,ASN00009989,-33.6458,115.9553
1293,ASN00009990,-33.4775,115.7393
1294,ASN00009991,-33.5711,115.8383
1295,ASN00009992,-33.5435,115.5509
1296,ASN00009994,-33.3608,116.1717
1297,ASN00009996,-33.8294,115.1903
1298,ASN00009997,-33.7647,115.8431
1299,ASN00009998,-34.9469,116.7222
1300,ASN00010000,-31.1675,117.0736
1301,ASN00010001,-31.6,117.9667
1302,ASN00010002,-31.3667,117.9031
1303,ASN00010004,-30.4494,117.8636
1304,ASN00010005,-30.3,117.9
1305,ASN00010006,-31.7278,118.1108
1306,ASN00010007,-30.8081,117.8603
1307,ASN00010009,-31.2744,116.5092
1308,ASN00010010,-30.9386,117.9642
1309,ASN00010011,-30.4731,118.3819
1310,ASN00010012,-31.5278,117.4361
1311,ASN00010014,-30.6056,117.5667
1312,ASN00010015,-31.6,116.5
1313,ASN00010016,-31.8775,118.15
1314,ASN00010017,-31.5547,117.5858
1315,ASN00010018,-30.5325,117.1739
1316,ASN00010019,-31.3958,118.4808
1317,ASN00010022,-31.5,117.8025
1318,ASN00010023,-31.5003,116.9411
1319,ASN00010024,-31.1631,116.8575
1320,ASN00010026,-30.0606,117.1417
1321,ASN00010029,-30.5311,117.6675
1322,ASN00010030,-30.7767,118.1992
1323,ASN00010031,-31.3742,117.5861
1324,ASN00010032,-30.9964,117.3953
1325,ASN00010034,-31.7272,118.2931
1326,ASN00010035,-31.6494,117.2331
1327,ASN00010036,-31.7903,117.3283
1328,ASN00010037,-31.7264,117.7644
1329,ASN00010038,-31.0064,118.1975
1330,ASN00010039,-31.0072,117.2042
1331,ASN00010040,-31.6089,117.8775
1332,ASN00010041,-31.6192,117.4372
1333,ASN00010042,-31.1936,117.0311
1334,ASN00010043,-31.7661,116.9167
1335,ASN00010044,-31.6231,117.5431
1336,ASN00010045,-31.0097,117.1344
1337,ASN00010047,-31.0467,118.1514
1338,ASN00010048,-31.7167,117.3833
1339,ASN00010049,-30.3333,117.5167
1340,ASN00010051,-30.1403,117.57
1341,ASN00010052,-31.4453,117.2219
1342,ASN00010053,-31.7233,118.4372
1343,ASN00010054,-30.9,117.8
1344,ASN00010055,-30.7997,117.6806
1345,ASN00010056,-31.8042,116.4169
1346,ASN00010058,-31.2994,116.8269
1347,ASN00010059,-31.2347,118.4208
1348,ASN00010060,-31.9886,118.5106
1349,ASN00010061,-31.1417,116.9558
1350,ASN00010062,-31.2347,116.8819
1351,ASN00010063,-31.5136,116.4583
1352,ASN00010064,-31.2747,116.5075
1353,ASN00010065,-31.9,117.5
1354,ASN00010066,-31.5167,116.7
1355,ASN00010067,-30.7286,118.4147
1356,ASN00010069,-31.3,116.6
1357,ASN00010070,-30.3686,117.1133
